23
3 0.311566 -0.974055 0.1 0 0 -1 0.226375 -0.699136 0.817154 0.0914851 -0.69386 0.63991 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 -0.600355 -0.881781 0.236965 -1.24938 -0.918166 -0.558379 0 -0.0596678 0.345493 -1.46908 0.957917 0.196006 -0.31198 0.20548 -0.105631 -0.88395 0.879506 -0.289266 0.0408554
 0.445842 -0.528784 0.254999 -0 0 1 0.226375 -0.699136 0.817154 0.0914851 -0.69386 0.63991 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 -0.600355 -0.881781 0.236965 -1.24938 -0.918166 -0.558379 0 -0.0596678 0.345493 -1.46908 0.957917 0.196006 -0.31198 0.20548 -0.105631 -0.88395 0.879506 -0.289266 0.0408554
 0.58167 -1.16239 0.963408 -0.453991 1.61885e-07 0.891006 0.226375 -0.699136 0.817154 0.0914851 -0.69386 0.63991 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 -0.600355 -0.881781 0.236965 -1.24938 -0.918166 -0.558379 0 -0.0596678 0.345493 -1.46908 0.957917 0.196006 -0.31198 0.20548 -0.105631 -0.88395 0.879506 -0.289266 0.0408554
3 0.31189 -0.957435 0.254994 -0 0 1 0.30946 -0.70846 0.863631 0.18297 -0.68772 0.679819 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 -0.0561717 -0.929927 -0.0337156 -1.47458 -0.963594 -0.748268 0 -0.0827729 0.277196 -1.36875 1.12174 -0.0610669 -0.240231 -0.392113 -0.170307 -1.30124 1.23183 -0.218369 0.276778
 0.445842 -0.528784 0.254999 -0 0 1 0.30946 -0.70846 0.863631 0.18297 -0.68772 0.679819 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 -0.0561717 -0.929927 -0.0337156 -1.47458 -0.963594 -0.748268 0 -0.0827729 0.277196 -1.36875 1.12174 -0.0610669 -0.240231 -0.392113 -0.170307 -1.30124 1.23183 -0.218369 0.276778
 0.58167 -1.16239 0.963408 -0.453991 1.61885e-07 0.891006 0.30946 -0.70846 0.863631 0.18297 -0.68772 0.679819 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 -0.0561717 -0.929927 -0.0337156 -1.47458 -0.963594 -0.748268 0 -0.0827729 0.277196 -1.36875 1.12174 -0.0610669 -0.240231 -0.392113 -0.170307 -1.30124 1.23183 -0.218369 0.276778
3 0.31189 -0.957435 0.254994 -0 0 1 0.399388 -0.714729 0.908686 0.274455 -0.68158 0.719729 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 0.405571 -1.00906 -0.0871478 -1.53469 -1.07952 -1.12383 0 -0.209667 -0.0476981 -1.74749 1.06168 0.390809 0.107192 -0.405456 -0.214352 -1.04334 1.0933 -0.340284 0.322728
 0.679734 -0.696765 0.405 -0 0 1 0.399388 -0.714729 0.908686 0.274455 -0.68158 0.719729 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 0.405571 -1.00906 -0.0871478 -1.53469 -1.07952 -1.12383 0 -0.209667 -0.0476981 -1.74749 1.06168 0.390809 0.107192 -0.405456 -0.214352 -1.04334 1.0933 -0.340284 0.322728
 0.58167 -1.16239 0.963408 -0.453991 1.61885e-07 0.891006 0.399388 -0.714729 0.908686 0.274455 -0.68158 0.719729 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 0.405571 -1.00906 -0.0871478 -1.53469 -1.07952 -1.12383 0 -0.209667 -0.0476981 -1.74749 1.06168 0.390809 0.107192 -0.405456 -0.214352 -1.04334 1.0933 -0.340284 0.322728
3 0.31189 -0.957435 0.254994 -0 0 1 0.473879 -0.704588 0.936873 0.36594 -0.67544 0.759638 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 0.242496 -0.186986 -0.782854 -1.51709 -0.938052 -0.593766 0 -0.224996 -0.0979171 -1.68285 1.29143 0.0953087 0.159686 -0.41659 -0.250449 -0.729039 0.798505 -0.362357 0.360416
 0.679734 -0.696765 0.405 -0 0 1 0.473879 -0.704588 0.936873 0.36594 -0.67544 0.759638 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 0.242496 -0.186986 -0.782854 -1.51709 -0.938052 -0.593766 0 -0.224996 -0.0979171 -1.68285 1.29143 0.0953087 0.159686 -0.41659 -0.250449 -0.729039 0.798505 -0.362357 0.360416
