19
3 0.121207 -0.711365 0.105012 0 -1.66297e-06 1 0.213784 -0.699149 0.810648 0.0914851 -0.69386 0.63991 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 0.0336667 -0.369578 -0.516595 -1.56881 -0.726661 -0.52857 0 -0.0855641 -0.185211 -1.56189 1.04037 0.216224 0.202125 0.244668 0.0619015 -0.829682 0.930209 -0.393918 -0.13091
 0.439907 -0.686211 0.255009 -0 0 1 0.213784 -0.699149 0.810648 0.0914851 -0.69386 0.63991 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 0.0336667 -0.369578 -0.516595 -1.56881 -0.726661 -0.52857 0 -0.0855641 -0.185211 -1.56189 1.04037 0.216224 0.202125 0.244668 0.0619015 -0.829682 0.930209 -0.393918 -0.13091
 0.430321 -1.14949 0.886292 -0.453991 1.61885e-07 0.891006 0.213784 -0.699149 0.810648 0.0914851 -0.69386 0.63991 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 0.0336667 -0.369578 -0.516595 -1.56881 -0.726661 -0.52857 0 -0.0855641 -0.185211 -1.56189 1.04037 0.216224 0.202125 0.244668 0.0619015 -0.829682 0.930209 -0.393918 -0.13091
3 0.322387 -0.96796 0.255 -0 0 1 0.304766 -0.713669 0.859617 0.18297 -0.68772 0.679819 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 0.465815 -0.610074 -0.303443 -1.51917 -1.11792 -1.03193 0 -0.0858246 -0.186024 -1.43981 1.17933 -0.044856 0.202977 0.0629268 -0.493893 -1.10796 1.18826 -0.414305 0.451719
 0.439907 -0.686211 0.255009 -0 0 1 0.304766 -0.713669 0.859617 0.18297 -0.68772 0.679819 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 0.465815 -0.610074 -0.303443 -1.51917 -1.11792 -1.03193 0 -0.0858246 -0.186024 -1.43981 1.17933 -0.044856 0.202977 0.0629268 -0.493893 -1.10796 1.18826 -0.414305 0.451719
 0.430321 -1.14949 0.886292 -0.453991 1.61885e-07 0.891006 0.304766 -0.713669 0.859617 0.18297 -0.68772 0.679819 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 0.465815 -0.610074 -0.303443 -1.51917 -1.11792 -1.03193 0 -0.0858246 -0.186024 -1.43981 1.17933 -0.044856 0.202977 0.0629268 -0.493893 -1.10796 1.18826 -0.414305 0.451719
3 0.322387 -0.96796 0.255 -0 0 1 0.403573 -0.706162 0.896387 0.274455 -0.68158 0.719729 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 -1.45413 -0.248653 -0.644639 -0.513256 0.247909 -0.36129 0 -0.0860399 -0.186695 -1.24576 1.1937 -0.25332 0.203681 0.0836378 -0.439772 -0.850548 1.05828 -0.532407 0.394527
 0.439907 -0.686211 0.255009 -0 0 1 0.403573 -0.706162 0.896387 0.274455 -0.68158 0.719729 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 -1.45413 -0.248653 -0.644639 -0.513256 0.247909 -0.36129 0 -0.0860399 -0.186695 -1.24576 1.1937 -0.25332 0.203681 0.0836378 -0.439772 -0.850548 1.05828 -0.532407 0.394527
 0.907516 -1.1182 1.12943 -0.453991 6.07068e-08 0.891006 0.403573 -0.706162 0.896387 0.274455 -0.68158 0.719729 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 -1.45413 -0.248653 -0.644639 -0.513256 0.247909 -0.36129 0 -0.0860399 -0.186695 -1.24576 1.1937 -0.25332 0.203681 0.0836378 -0.439772 -0.850548 1.05828 -0.532407 0.394527
3 0.322387 -0.96796 0.255 -0 0 1 0.492337 -0.704321 0.940373 0.36594 -0.67544 0.759638 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 -0.94262 -0.243767 -0.509331 -1.17655 -0.122486 -0.1257 0 -0.365118 0.155541 -1.66088 1.35524 0.0256823 -0.0437323 0.101178 -0.391525 -0.535231 0.768958 -0.551317 0.343682
 0.664561 -0.684564 0.404993 -0 0 1 0.492337 -0.704321 0.940373 0.36594 -0.67544 0.759638 0.988771 0 0.149438 0 0 0 0 0 0 0 0 0 0 0 0 -0.94262 -0.243767 -0.509331 -1.17655 -0.122486 -0.1257 0 -0.365118 0.155541 -1.66088 1.35524 0.0256823 -0.0437323 0.101178 -0.391525 -0.535231 0.768958 -0.551317 0.343682
